IoU,AvgIOU,TP,FP,FN,Precision,Recall,F1,file,folder,model,,TP,FP,FN,Precision,Recall,F1
0.25,0.676130609,20,0,0,1,1,1,TCE_1402,test,best.pt,,,,,,,
0.3,0.676130609,20,0,0,1,1,1,TCE_1402,test,best.pt,,,,,,,
0.35,0.676130609,20,0,0,1,1,1,TCE_1402,test,best.pt,,,,,,,
0.4,0.676130609,20,0,0,1,1,1,TCE_1402,test,best.pt,,,,,,,
0.45,0.643933915,19,1,1,0.95,0.95,0.95,TCE_1402,test,best.pt,,,,,,,
0.5,0.643933915,19,1,1,0.95,0.95,0.95,TCE_1402,test,best.pt,,,,,,,
0.2,0.654260096,19,0,0,1,1,1,TCE_1404,test,best.pt,,,,,,,
0.25,0.654260096,19,0,0,1,1,1,TCE_1404,test,best.pt,,,,,,,
0.3,0.654260096,19,0,0,1,1,1,TCE_1404,test,best.pt,,,,,,,
0.35,0.654260096,19,0,0,1,1,1,TCE_1404,test,best.pt,,,,,,,
0.4,0.621547093,18,1,1,0.95,0.95,0.95,TCE_1404,test,best.pt,,,,,,,
0.45,0.621547093,18,1,1,0.95,0.95,0.95,TCE_1404,test,best.pt,,,,,,,
0.5,0.565042814,16,3,3,0.84,0.84,0.84,TCE_1404,test,best.pt,,,,,,,
0.2,0.7319469,19,0,0,1,1,1,TCE_1407,test,best.pt,,,,,,,
0.25,0.7319469,19,0,0,1,1,1,TCE_1407,test,best.pt,,,,,,,
0.3,0.7319469,19,0,0,1,1,1,TCE_1407,test,best.pt,,,,,,,
0.35,0.7319469,19,0,0,1,1,1,TCE_1407,test,best.pt,,,,,,,
0.4,0.7319469,19,0,0,1,1,1,TCE_1407,test,best.pt,,,,,,,
0.45,0.7319469,19,0,0,1,1,1,TCE_1407,test,best.pt,,,,,,,
0.5,0.7319469,19,0,0,1,1,1,TCE_1407,test,best.pt,,,,,,,
0.2,0.720422481,19,0,0,1,1,1,TCE_1409,test,best.pt,,,,,,,
0.25,0.720422481,19,0,0,1,1,1,TCE_1409,test,best.pt,,,,,,,
0.3,0.720422481,19,0,0,1,1,1,TCE_1409,test,best.pt,,,,,,,
0.35,0.720422481,19,0,0,1,1,1,TCE_1409,test,best.pt,,,,,,,
0.4,0.720422481,19,0,0,1,1,1,TCE_1409,test,best.pt,,,,,,,
0.45,0.720422481,19,0,0,1,1,1,TCE_1409,test,best.pt,,,,,,,
0.5,0.720422481,19,0,0,1,1,1,TCE_1409,test,best.pt,,,,,,,
0.2,0.745343954,18,0,0,1,1,1,TCE_1413,test,best.pt,,,,,,,
0.25,0.745343954,18,0,0,1,1,1,TCE_1413,test,best.pt,,,,,,,
0.3,0.745343954,18,0,0,1,1,1,TCE_1413,test,best.pt,,,,,,,
0.35,0.745343954,18,0,0,1,1,1,TCE_1413,test,best.pt,,,,,,,
0.4,0.745343954,18,0,0,1,1,1,TCE_1413,test,best.pt,,,,,,,
0.45,0.745343954,18,0,0,1,1,1,TCE_1413,test,best.pt,,,,,,,
0.5,0.745343954,18,0,0,1,1,1,TCE_1413,test,best.pt,,,,,,,
0.2,0.650767477,20,0,0,1,1,1,TCE_1415,test,best.pt,,,,,,,
0.25,0.650767477,20,0,0,1,1,1,TCE_1415,test,best.pt,,,,,,,
0.3,0.650767477,20,0,0,1,1,1,TCE_1415,test,best.pt,,,,,,,
0.35,0.619778551,19,1,1,0.95,0.95,0.95,TCE_1415,test,best.pt,,,,,,,
0.4,0.5916068,18,2,2,0.9,0.9,0.9,TCE_1415,test,best.pt,,,,,,,
0.45,0.565884766,17,3,3,0.85,0.85,0.85,TCE_1415,test,best.pt,,,,,,,
0.5,0.565884766,17,3,3,0.85,0.85,0.85,TCE_1415,test,best.pt,,,,,,,
0.2,0.720418045,19,0,0,1,1,1,TCE_1418,test,best.pt,,,,,,,
0.25,0.720418045,19,0,0,1,1,1,TCE_1418,test,best.pt,,,,,,,
0.3,0.720418045,19,0,0,1,1,1,TCE_1418,test,best.pt,,,,,,,
0.35,0.720418045,19,0,0,1,1,1,TCE_1418,test,best.pt,,,,,,,
0.4,0.720418045,19,0,0,1,1,1,TCE_1418,test,best.pt,,,,,,,
0.45,0.684397145,18,1,1,0.95,0.95,0.95,TCE_1418,test,best.pt,,,,,,,
0.5,0.651806806,17,2,2,0.89,0.89,0.89,TCE_1418,test,best.pt,,,,,,,
0.2,0.653200225,19,0,0,1,1,1,TCE_1419,test,best.pt,,,,,,,
0.25,0.653200225,19,0,0,1,1,1,TCE_1419,test,best.pt,,,,,,,
0.3,0.653200225,19,0,0,1,1,1,TCE_1419,test,best.pt,,,,,,,
0.35,0.653200225,19,0,0,1,1,1,TCE_1419,test,best.pt,,,,,,,
0.4,0.653200225,19,0,0,1,1,1,TCE_1419,test,best.pt,,,,,,,
0.45,0.620540216,18,1,1,0.95,0.95,0.95,TCE_1419,test,best.pt,,,,,,,
0.5,0.564127471,16,3,3,0.84,0.84,0.84,TCE_1419,test,best.pt,,,,,,,
0.2,0.65500527,19,0,0,1,1,1,TCE_1420,test,best.pt,,,,,,,
0.25,0.65500527,19,0,0,1,1,1,TCE_1420,test,best.pt,,,,,,,
0.3,0.65500527,19,0,0,1,1,1,TCE_1420,test,best.pt,,,,,,,
0.35,0.622255008,18,1,1,0.95,0.95,0.95,TCE_1420,test,best.pt,,,,,,,
0.4,0.622255008,18,1,1,0.95,0.95,0.95,TCE_1420,test,best.pt,,,,,,,
0.45,0.622255008,18,1,1,0.95,0.95,0.95,TCE_1420,test,best.pt,,,,,,,
0.5,0.541091315,15,4,4,0.79,0.79,0.79,TCE_1420,test,best.pt,,,,,,,
0.2,0.73222273,19,0,0,1,1,1,TCE_1421,test,best.pt,,,,,,,
0.25,0.73222273,19,0,0,1,1,1,TCE_1421,test,best.pt,,,,,,,
0.3,0.73222273,19,0,0,1,1,1,TCE_1421,test,best.pt,,,,,,,
0.35,0.73222273,19,0,0,1,1,1,TCE_1421,test,best.pt,,,,,,,
0.4,0.73222273,19,0,0,1,1,1,TCE_1421,test,best.pt,,,,,,,
0.45,0.73222273,19,0,0,1,1,1,TCE_1421,test,best.pt,,,,,,,
0.5,0.695611595,18,1,1,0.95,0.95,0.95,TCE_1421,test,best.pt,,,,,,,
0.2,0.743630668,19,0,0,1,1,1,TCE_1428,test,best.pt,,,,,,,
0.25,0.743630668,19,0,0,1,1,1,TCE_1428,test,best.pt,,,,,,,
0.3,0.743630668,19,0,0,1,1,1,TCE_1428,test,best.pt,,,,,,,
0.35,0.743630668,19,0,0,1,1,1,TCE_1428,test,best.pt,,,,,,,
0.4,0.743630668,19,0,0,1,1,1,TCE_1428,test,best.pt,,,,,,,
0.45,0.743630668,19,0,0,1,1,1,TCE_1428,test,best.pt,,,,,,,
0.5,0.706449136,18,1,1,0.95,0.95,0.95,TCE_1428,test,best.pt,,,,,,,
0.2,0.700578736,19,0,0,1,1,1,TCE_1431,test,best.pt,,,,,,,
0.25,0.700578736,19,0,0,1,1,1,TCE_1431,test,best.pt,,,,,,,
0.3,0.700578736,19,0,0,1,1,1,TCE_1431,test,best.pt,,,,,,,
0.35,0.700578736,19,0,0,1,1,1,TCE_1431,test,best.pt,,,,,,,
0.4,0.700578736,19,0,0,1,1,1,TCE_1431,test,best.pt,,,,,,,
0.45,0.700578736,19,0,0,1,1,1,TCE_1431,test,best.pt,,,,,,,
0.5,0.633856955,17,2,2,0.89,0.89,0.89,TCE_1431,test,best.pt,,,,,,,
0.2,0.74060876,19,0,0,1,1,1,TCE_1435,test,best.pt,,,,,,,
0.25,0.74060876,19,0,0,1,1,1,TCE_1435,test,best.pt,,,,,,,
0.3,0.74060876,19,0,0,1,1,1,TCE_1435,test,best.pt,,,,,,,
0.35,0.74060876,19,0,0,1,1,1,TCE_1435,test,best.pt,,,,,,,
0.4,0.74060876,19,0,0,1,1,1,TCE_1435,test,best.pt,,,,,,,
0.45,0.74060876,19,0,0,1,1,1,TCE_1435,test,best.pt,,,,,,,
0.5,0.703578324,18,1,1,0.95,0.95,0.95,TCE_1435,test,best.pt,,,,,,,
0.2,0.724487654,19,0,0,1,1,1,TCE_1441,test,best.pt,,,,,,,
0.25,0.724487654,19,0,0,1,1,1,TCE_1441,test,best.pt,,,,,,,
0.3,0.724487654,19,0,0,1,1,1,TCE_1441,test,best.pt,,,,,,,
0.35,0.724487654,19,0,0,1,1,1,TCE_1441,test,best.pt,,,,,,,
0.4,0.724487654,19,0,0,1,1,1,TCE_1441,test,best.pt,,,,,,,
0.45,0.724487654,19,0,0,1,1,1,TCE_1441,test,best.pt,,,,,,,
0.5,0.724487654,19,0,0,1,1,1,TCE_1441,test,best.pt,,,,,,,
0.2,0.649634957,19,0,0,1,1,1,TCE_1442,test,best.pt,,,,,,,
0.25,0.649634957,19,0,0,1,1,1,TCE_1442,test,best.pt,,,,,,,
0.3,0.649634957,19,0,0,1,1,1,TCE_1442,test,best.pt,,,,,,,
0.35,0.649634957,19,0,0,1,1,1,TCE_1442,test,best.pt,,,,,,,
0.4,0.587764964,17,2,2,0.89,0.89,0.89,TCE_1442,test,best.pt,,,,,,,
0.45,0.587764964,17,2,2,0.89,0.89,0.89,TCE_1442,test,best.pt,,,,,,,
0.5,0.514294347,14,5,5,0.74,0.74,0.74,TCE_1442,test,best.pt,,,,,,,
0.2,0.736553252,19,0,0,1,1,1,TCE_1444,test,best.pt,,,,,,,
0.25,0.736553252,19,0,0,1,1,1,TCE_1444,test,best.pt,,,,,,,
0.3,0.736553252,19,0,0,1,1,1,TCE_1444,test,best.pt,,,,,,,
0.35,0.736553252,19,0,0,1,1,1,TCE_1444,test,best.pt,,,,,,,
0.4,0.736553252,19,0,0,1,1,1,TCE_1444,test,best.pt,,,,,,,
0.45,0.699725591,18,1,1,0.95,0.95,0.95,TCE_1444,test,best.pt,,,,,,,
0.5,0.699725591,18,1,1,0.95,0.95,0.95,TCE_1444,test,best.pt,,,,,,,
0.2,0.757731584,19,0,0,1,1,1,TCE_1456,test,best.pt,,,,,,,
0.25,0.757731584,19,0,0,1,1,1,TCE_1456,test,best.pt,,,,,,,
0.3,0.757731584,19,0,0,1,1,1,TCE_1456,test,best.pt,,,,,,,
0.35,0.757731584,19,0,0,1,1,1,TCE_1456,test,best.pt,,,,,,,
0.4,0.757731584,19,0,0,1,1,1,TCE_1456,test,best.pt,,,,,,,
0.45,0.719845007,18,1,1,0.95,0.95,0.95,TCE_1456,test,best.pt,,,,,,,
0.5,0.719845007,18,1,1,0.95,0.95,0.95,TCE_1456,test,best.pt,,,,,,,
0.2,0.763834621,19,0,0,1,1,1,TCE_1458,test,best.pt,,,,,,,
0.25,0.763834621,19,0,0,1,1,1,TCE_1458,test,best.pt,,,,,,,
0.3,0.763834621,19,0,0,1,1,1,TCE_1458,test,best.pt,,,,,,,
0.35,0.763834621,19,0,0,1,1,1,TCE_1458,test,best.pt,,,,,,,
0.4,0.763834621,19,0,0,1,1,1,TCE_1458,test,best.pt,,,,,,,
0.45,0.763834621,19,0,0,1,1,1,TCE_1458,test,best.pt,,,,,,,
0.5,0.763834621,19,0,0,1,1,1,TCE_1458,test,best.pt,,,,,,,
0.2,0.698414073,19,0,0,1,1,1,TCE_1461,test,best.pt,,,,,,,
0.25,0.698414073,19,0,0,1,1,1,TCE_1461,test,best.pt,,,,,,,
0.3,0.698414073,19,0,0,1,1,1,TCE_1461,test,best.pt,,,,,,,
0.35,0.698414073,19,0,0,1,1,1,TCE_1461,test,best.pt,,,,,,,
0.4,0.698414073,19,0,0,1,1,1,TCE_1461,test,best.pt,,,,,,,
0.45,0.663493371,18,1,1,0.95,0.95,0.95,TCE_1461,test,best.pt,,,,,,,
0.5,0.663493371,18,1,1,0.95,0.95,0.95,TCE_1461,test,best.pt,,,,,,,
0.2,0.67614492,17,0,2,1,0.89,0.94,TCE_1464,test,best.pt,,,,,,,
0.25,0.67614492,17,0,2,1,0.89,0.94,TCE_1464,test,best.pt,,,,,,,
0.3,0.67614492,17,0,2,1,0.89,0.94,TCE_1464,test,best.pt,,,,,,,
0.35,0.67614492,17,0,2,1,0.89,0.94,TCE_1464,test,best.pt,,,,,,,
0.4,0.67614492,17,0,2,1,0.89,0.94,TCE_1464,test,best.pt,,,,,,,
0.45,0.67614492,17,0,2,1,0.89,0.94,TCE_1464,test,best.pt,,,,,,,
0.5,0.67614492,17,0,2,1,0.89,0.94,TCE_1464,test,best.pt,,,,,,,
0.2,0.715021441,18,0,0,1,1,1,TCE_1465,test,best.pt,,,,,,,
0.25,0.715021441,18,0,0,1,1,1,TCE_1465,test,best.pt,,,,,,,
0.3,0.715021441,18,0,0,1,1,1,TCE_1465,test,best.pt,,,,,,,
0.35,0.677388735,17,1,1,0.94,0.94,0.94,TCE_1465,test,best.pt,,,,,,,
0.4,0.677388735,17,1,1,0.94,0.94,0.94,TCE_1465,test,best.pt,,,,,,,
0.45,0.6435193,16,2,2,0.89,0.89,0.89,TCE_1465,test,best.pt,,,,,,,
0.5,0.6435193,16,2,2,0.89,0.89,0.89,TCE_1465,test,best.pt,,,,,,,
0.2,0.73963718,19,0,0,1,1,1,TCE_1467,test,best.pt,,,,,,,
0.25,0.73963718,19,0,0,1,1,1,TCE_1467,test,best.pt,,,,,,,
0.3,0.73963718,19,0,0,1,1,1,TCE_1467,test,best.pt,,,,,,,
0.35,0.73963718,19,0,0,1,1,1,TCE_1467,test,best.pt,,,,,,,
0.4,0.73963718,19,0,0,1,1,1,TCE_1467,test,best.pt,,,,,,,
0.45,0.73963718,19,0,0,1,1,1,TCE_1467,test,best.pt,,,,,,,
0.5,0.702655323,18,1,1,0.95,0.95,0.95,TCE_1467,test,best.pt,,,,,,,
0.2,0.718327405,19,0,0,1,1,1,TCE_1468,test,best.pt,,,,,,,
0.25,0.718327405,19,0,0,1,1,1,TCE_1468,test,best.pt,,,,,,,
0.3,0.718327405,19,0,0,1,1,1,TCE_1468,test,best.pt,,,,,,,
0.35,0.682411036,18,1,1,0.95,0.95,0.95,TCE_1468,test,best.pt,,,,,,,
0.4,0.682411036,18,1,1,0.95,0.95,0.95,TCE_1468,test,best.pt,,,,,,,
0.45,0.682411036,18,1,1,0.95,0.95,0.95,TCE_1468,test,best.pt,,,,,,,
0.5,0.682411036,18,1,1,0.95,0.95,0.95,TCE_1468,test,best.pt,,,,,,,
0.2,0.749073113,19,0,0,1,1,1,TCE_1469,test,best.pt,,,,,,,
0.25,0.749073113,19,0,0,1,1,1,TCE_1469,test,best.pt,,,,,,,
0.3,0.749073113,19,0,0,1,1,1,TCE_1469,test,best.pt,,,,,,,
0.35,0.749073113,19,0,0,1,1,1,TCE_1469,test,best.pt,,,,,,,
0.4,0.749073113,19,0,0,1,1,1,TCE_1469,test,best.pt,,,,,,,
0.45,0.749073113,19,0,0,1,1,1,TCE_1469,test,best.pt,,,,,,,
0.5,0.749073113,19,0,0,1,1,1,TCE_1469,test,best.pt,,,,,,,
0.2,0.601249331,19,0,0,1,1,1,TCE_1472,test,best.pt,,,,,,,
0.25,0.601249331,19,0,0,1,1,1,TCE_1472,test,best.pt,,,,,,,
0.3,0.571186865,18,1,1,0.95,0.95,0.95,TCE_1472,test,best.pt,,,,,,,
0.35,0.571186865,18,1,1,0.95,0.95,0.95,TCE_1472,test,best.pt,,,,,,,
0.4,0.571186865,18,1,1,0.95,0.95,0.95,TCE_1472,test,best.pt,,,,,,,
0.45,0.519260789,16,3,3,0.84,0.84,0.84,TCE_1472,test,best.pt,,,,,,,
0.5,0.456949497,13,6,6,0.68,0.68,0.68,TCE_1472,test,best.pt,,,,,,,
0.2,0.702566329,19,0,0,1,1,1,TCE_1477,test,best.pt,,,,,,,
0.25,0.702566329,19,0,0,1,1,1,TCE_1477,test,best.pt,,,,,,,
0.3,0.702566329,19,0,0,1,1,1,TCE_1477,test,best.pt,,,,,,,
0.35,0.702566329,19,0,0,1,1,1,TCE_1477,test,best.pt,,,,,,,
0.4,0.667438015,18,1,1,0.95,0.95,0.95,TCE_1477,test,best.pt,,,,,,,
0.45,0.667438015,18,1,1,0.95,0.95,0.95,TCE_1477,test,best.pt,,,,,,,
0.5,0.667438015,18,1,1,0.95,0.95,0.95,TCE_1477,test,best.pt,,,,,,,
0.2,0.783707926,19,0,0,1,1,1,TCE_1478,test,best.pt,,,,,,,
0.25,0.783707926,19,0,0,1,1,1,TCE_1478,test,best.pt,,,,,,,
0.3,0.783707926,19,0,0,1,1,1,TCE_1478,test,best.pt,,,,,,,
0.35,0.783707926,19,0,0,1,1,1,TCE_1478,test,best.pt,,,,,,,
0.4,0.783707926,19,0,0,1,1,1,TCE_1478,test,best.pt,,,,,,,
0.45,0.783707926,19,0,0,1,1,1,TCE_1478,test,best.pt,,,,,,,
0.5,0.783707926,19,0,0,1,1,1,TCE_1478,test,best.pt,,,,,,,
0.2,0.721190623,19,0,0,1,1,1,TCE_1482,test,best.pt,,,,,,,
0.25,0.721190623,19,0,0,1,1,1,TCE_1482,test,best.pt,,,,,,,
0.3,0.721190623,19,0,0,1,1,1,TCE_1482,test,best.pt,,,,,,,
0.35,0.721190623,19,0,0,1,1,1,TCE_1482,test,best.pt,,,,,,,
0.4,0.721190623,19,0,0,1,1,1,TCE_1482,test,best.pt,,,,,,,
0.45,0.721190623,19,0,0,1,1,1,TCE_1482,test,best.pt,,,,,,,
0.5,0.685131094,18,1,1,0.95,0.95,0.95,TCE_1482,test,best.pt,,,,,,,
0.2,0.657656292,18,0,1,1,0.95,0.97,TCE_1485,test,best.pt,,,,,,,
0.25,0.657656292,18,0,1,1,0.95,0.97,TCE_1485,test,best.pt,,,,,,,
0.3,0.657656292,18,0,1,1,0.95,0.97,TCE_1485,test,best.pt,,,,,,,
0.35,0.657656292,18,0,1,1,0.95,0.97,TCE_1485,test,best.pt,,,,,,,
0.4,0.657656292,18,0,1,1,0.95,0.97,TCE_1485,test,best.pt,,,,,,,
0.45,0.624773479,17,1,2,0.94,0.89,0.92,TCE_1485,test,best.pt,,,,,,,
0.5,0.624773479,17,1,2,0.94,0.89,0.92,TCE_1485,test,best.pt,,,,,,,
0.2,0.705815715,19,0,0,1,1,1,TCE_1489,test,best.pt,,,,,,,
0.25,0.705815715,19,0,0,1,1,1,TCE_1489,test,best.pt,,,,,,,
0.3,0.705815715,19,0,0,1,1,1,TCE_1489,test,best.pt,,,,,,,
0.35,0.705815715,19,0,0,1,1,1,TCE_1489,test,best.pt,,,,,,,
0.4,0.705815715,19,0,0,1,1,1,TCE_1489,test,best.pt,,,,,,,
0.45,0.705815715,19,0,0,1,1,1,TCE_1489,test,best.pt,,,,,,,
0.5,0.670524931,18,1,1,0.95,0.95,0.95,TCE_1489,test,best.pt,,,,,,,
0.2,0.652249059,18,0,1,1,0.95,0.97,TCE_1490,test,best.pt,,,,,,,
0.25,0.652249059,18,0,1,1,0.95,0.97,TCE_1490,test,best.pt,,,,,,,
0.3,0.652249059,18,0,1,1,0.95,0.97,TCE_1490,test,best.pt,,,,,,,
0.35,0.652249059,18,0,1,1,0.95,0.97,TCE_1490,test,best.pt,,,,,,,
0.4,0.619636608,17,1,2,0.94,0.89,0.92,TCE_1490,test,best.pt,,,,,,,
0.45,0.56330601,15,3,4,0.83,0.79,0.81,TCE_1490,test,best.pt,,,,,,,
0.5,0.56330601,15,3,4,0.83,0.79,0.81,TCE_1490,test,best.pt,,,,,,,
0.2,0.675029734,19,0,0,1,1,1,TCE_1497,test,best.pt,,,,,,,
0.25,0.675029734,19,0,0,1,1,1,TCE_1497,test,best.pt,,,,,,,
0.3,0.675029734,19,0,0,1,1,1,TCE_1497,test,best.pt,,,,,,,
0.35,0.675029734,19,0,0,1,1,1,TCE_1497,test,best.pt,,,,,,,
0.4,0.675029734,19,0,0,1,1,1,TCE_1497,test,best.pt,,,,,,,
0.45,0.641278249,18,1,1,0.95,0.95,0.95,TCE_1497,test,best.pt,,,,,,,
0.5,0.610741191,17,2,2,0.89,0.89,0.89,TCE_1497,test,best.pt,,,,,,,
0.2,0.725719064,19,0,0,1,1,1,TCE_1498,test,best.pt,,,,,,,
0.25,0.725719064,19,0,0,1,1,1,TCE_1498,test,best.pt,,,,,,,
0.3,0.725719064,19,0,0,1,1,1,TCE_1498,test,best.pt,,,,,,,
0.35,0.689433113,18,1,1,0.95,0.95,0.95,TCE_1498,test,best.pt,,,,,,,
0.4,0.689433113,18,1,1,0.95,0.95,0.95,TCE_1498,test,best.pt,,,,,,,
0.45,0.689433113,18,1,1,0.95,0.95,0.95,TCE_1498,test,best.pt,,,,,,,
0.5,0.689433113,18,1,1,0.95,0.95,0.95,TCE_1498,test,best.pt,,,,,,,
0.2,0.767441186,21,0,0,1,1,1,VIT_1000,test,best.pt,,,,,,,
0.25,0.767441186,21,0,0,1,1,1,VIT_1000,test,best.pt,,,,,,,
0.3,0.767441186,21,0,0,1,1,1,VIT_1000,test,best.pt,,,,,,,
0.35,0.767441186,21,0,0,1,1,1,VIT_1000,test,best.pt,,,,,,,
0.4,0.767441186,21,0,0,1,1,1,VIT_1000,test,best.pt,,,,,,,
0.45,0.767441186,21,0,0,1,1,1,VIT_1000,test,best.pt,,,,,,,
0.5,0.767441186,21,0,0,1,1,1,VIT_1000,test,best.pt,,,,,,,
0.2,0.830414657,20,1,0,0.95,1,0.98,VIT_706,test,best.pt,,,,,,,
0.25,0.830414657,20,1,0,0.95,1,0.98,VIT_706,test,best.pt,,,,,,,
0.3,0.830414657,20,1,0,0.95,1,0.98,VIT_706,test,best.pt,,,,,,,
0.35,0.830414657,20,1,0,0.95,1,0.98,VIT_706,test,best.pt,,,,,,,
0.4,0.830414657,20,1,0,0.95,1,0.98,VIT_706,test,best.pt,,,,,,,
0.45,0.830414657,20,1,0,0.95,1,0.98,VIT_706,test,best.pt,,,,,,,
0.5,0.830414657,20,1,0,0.95,1,0.98,VIT_706,test,best.pt,,,,,,,
0.2,0.849772775,20,0,0,1,1,1,VIT_707,test,best.pt,,,,,,,
0.25,0.849772775,20,0,0,1,1,1,VIT_707,test,best.pt,,,,,,,
0.3,0.849772775,20,0,0,1,1,1,VIT_707,test,best.pt,,,,,,,
0.35,0.849772775,20,0,0,1,1,1,VIT_707,test,best.pt,,,,,,,
0.4,0.849772775,20,0,0,1,1,1,VIT_707,test,best.pt,,,,,,,
0.45,0.849772775,20,0,0,1,1,1,VIT_707,test,best.pt,,,,,,,
0.5,0.849772775,20,0,0,1,1,1,VIT_707,test,best.pt,,,,,,,
0.2,0.832231728,20,0,0,1,1,1,VIT_708,test,best.pt,,,,,,,
0.25,0.832231728,20,0,0,1,1,1,VIT_708,test,best.pt,,,,,,,
0.3,0.832231728,20,0,0,1,1,1,VIT_708,test,best.pt,,,,,,,
0.35,0.832231728,20,0,0,1,1,1,VIT_708,test,best.pt,,,,,,,
0.4,0.832231728,20,0,0,1,1,1,VIT_708,test,best.pt,,,,,,,
0.45,0.832231728,20,0,0,1,1,1,VIT_708,test,best.pt,,,,,,,
0.5,0.832231728,20,0,0,1,1,1,VIT_708,test,best.pt,,,,,,,
0.2,0.828832365,19,0,0,1,1,1,VIT_716,test,best.pt,,,,,,,
0.25,0.828832365,19,0,0,1,1,1,VIT_716,test,best.pt,,,,,,,
0.3,0.828832365,19,0,0,1,1,1,VIT_716,test,best.pt,,,,,,,
0.35,0.828832365,19,0,0,1,1,1,VIT_716,test,best.pt,,,,,,,
0.4,0.828832365,19,0,0,1,1,1,VIT_716,test,best.pt,,,,,,,
0.45,0.828832365,19,0,0,1,1,1,VIT_716,test,best.pt,,,,,,,
0.5,0.828832365,19,0,0,1,1,1,VIT_716,test,best.pt,,,,,,,
0.2,0.852119848,20,0,0,1,1,1,VIT_721,test,best.pt,,,,,,,
0.25,0.852119848,20,0,0,1,1,1,VIT_721,test,best.pt,,,,,,,
0.3,0.852119848,20,0,0,1,1,1,VIT_721,test,best.pt,,,,,,,
0.35,0.852119848,20,0,0,1,1,1,VIT_721,test,best.pt,,,,,,,
0.4,0.852119848,20,0,0,1,1,1,VIT_721,test,best.pt,,,,,,,
0.45,0.852119848,20,0,0,1,1,1,VIT_721,test,best.pt,,,,,,,
0.5,0.852119848,20,0,0,1,1,1,VIT_721,test,best.pt,,,,,,,
0.2,0.860754788,20,0,0,1,1,1,VIT_722,test,best.pt,,,,,,,
0.25,0.860754788,20,0,0,1,1,1,VIT_722,test,best.pt,,,,,,,
0.3,0.860754788,20,0,0,1,1,1,VIT_722,test,best.pt,,,,,,,
0.35,0.860754788,20,0,0,1,1,1,VIT_722,test,best.pt,,,,,,,
0.4,0.860754788,20,0,0,1,1,1,VIT_722,test,best.pt,,,,,,,
0.45,0.860754788,20,0,0,1,1,1,VIT_722,test,best.pt,,,,,,,
0.5,0.860754788,20,0,0,1,1,1,VIT_722,test,best.pt,,,,,,,
0.2,0.83511236,20,0,0,1,1,1,VIT_726,test,best.pt,,,,,,,
0.25,0.83511236,20,0,0,1,1,1,VIT_726,test,best.pt,,,,,,,
0.3,0.83511236,20,0,0,1,1,1,VIT_726,test,best.pt,,,,,,,
0.35,0.83511236,20,0,0,1,1,1,VIT_726,test,best.pt,,,,,,,
0.4,0.83511236,20,0,0,1,1,1,VIT_726,test,best.pt,,,,,,,
0.45,0.83511236,20,0,0,1,1,1,VIT_726,test,best.pt,,,,,,,
0.5,0.83511236,20,0,0,1,1,1,VIT_726,test,best.pt,,,,,,,
0.2,0.850606934,20,0,0,1,1,1,VIT_727,test,best.pt,,,,,,,
0.25,0.850606934,20,0,0,1,1,1,VIT_727,test,best.pt,,,,,,,
0.3,0.850606934,20,0,0,1,1,1,VIT_727,test,best.pt,,,,,,,
0.35,0.850606934,20,0,0,1,1,1,VIT_727,test,best.pt,,,,,,,
0.4,0.850606934,20,0,0,1,1,1,VIT_727,test,best.pt,,,,,,,
0.45,0.850606934,20,0,0,1,1,1,VIT_727,test,best.pt,,,,,,,
0.5,0.850606934,20,0,0,1,1,1,VIT_727,test,best.pt,,,,,,,
0.2,0.811179511,20,0,0,1,1,1,VIT_730,test,best.pt,,,,,,,
0.25,0.811179511,20,0,0,1,1,1,VIT_730,test,best.pt,,,,,,,
0.3,0.811179511,20,0,0,1,1,1,VIT_730,test,best.pt,,,,,,,
0.35,0.811179511,20,0,0,1,1,1,VIT_730,test,best.pt,,,,,,,
0.4,0.811179511,20,0,0,1,1,1,VIT_730,test,best.pt,,,,,,,
0.45,0.811179511,20,0,0,1,1,1,VIT_730,test,best.pt,,,,,,,
0.5,0.811179511,20,0,0,1,1,1,VIT_730,test,best.pt,,,,,,,
0.2,0.832321425,20,0,0,1,1,1,VIT_732,test,best.pt,,,,,,,
0.25,0.832321425,20,0,0,1,1,1,VIT_732,test,best.pt,,,,,,,
0.3,0.832321425,20,0,0,1,1,1,VIT_732,test,best.pt,,,,,,,
0.35,0.832321425,20,0,0,1,1,1,VIT_732,test,best.pt,,,,,,,
0.4,0.832321425,20,0,0,1,1,1,VIT_732,test,best.pt,,,,,,,
0.45,0.832321425,20,0,0,1,1,1,VIT_732,test,best.pt,,,,,,,
0.5,0.832321425,20,0,0,1,1,1,VIT_732,test,best.pt,,,,,,,
0.2,0.828285268,19,0,1,1,0.95,0.97,VIT_734,test,best.pt,,,,,,,
0.25,0.828285268,19,0,1,1,0.95,0.97,VIT_734,test,best.pt,,,,,,,
0.3,0.828285268,19,0,1,1,0.95,0.97,VIT_734,test,best.pt,,,,,,,
0.35,0.828285268,19,0,1,1,0.95,0.97,VIT_734,test,best.pt,,,,,,,
0.4,0.828285268,19,0,1,1,0.95,0.97,VIT_734,test,best.pt,,,,,,,
0.45,0.828285268,19,0,1,1,0.95,0.97,VIT_734,test,best.pt,,,,,,,
0.5,0.828285268,19,0,1,1,0.95,0.97,VIT_734,test,best.pt,,,,,,,
